oPlate,192,192,000D7D2D,0,1,1,4294967295,0,1
oPlate,320,192,000C22EA,0,1,1,4294967295,0,1
oDoor,256,288,0001F8D4,0,1,1,4294967295,0,1
ocratespawn,128,192,003B33EA,0,1,1,4294967295,0,0
ocratespawn,416,192,00308D71,0,1,1,4294967295,0,0
obomb,224,384,0020FFCC,0,1,1,4294967295,0,0
orock,32,320,0026D5D0,0,1,1,4294967295,0,0
orock,32,352,001FC7CC,0,1,1,4294967295,0,0
orock,32,384,001AC0EF,0,1,1,4294967295,0,0
orock,32,416,0034DF3B,0,1,1,4294967295,0,0
orock,0,416,001429CE,0,1,1,4294967295,0,0
orock,0,384,002BD178,0,1,1,4294967295,0,0
orock,0,352,001A0E41,0,1,1,4294967295,0,0
orock,0,320,001394E2,0,1,1,4294967295,0,0
orock,64,288,003165C9,0,1,1,4294967295,0,0
orock,64,256,003F8BCB,0,1,1,4294967295,0,0
orock,64,224,000A6B8E,0,1,1,4294967295,0,0
orock,64,192,001F593F,0,1,1,4294967295,0,0
orock,32,192,0007BF43,0,1,1,4294967295,0,0
orock,32,224,0008A8E4,0,1,1,4294967295,0,0
orock,32,256,00358C8B,0,1,1,4294967295,0,0
orock,32,288,00266860,0,1,1,4294967295,0,0
orock,32,448,002DDC09,0,1,1,4294967295,0,0
orock,64,416,002A7FE2,0,1,1,4294967295,0,0
orock,64,448,003F8B90,0,1,1,4294967295,0,0
orock,64,480,00240D24,0,1,1,4294967295,0,0
orock,64,512,0013A806,0,1,1,4294967295,0,0
orock,32,480,002F385F,0,1,1,4294967295,0,0
orock,32,544,0005347C,0,1,1,4294967295,0,0
orock,32,512,001F1AD8,0,1,1,4294967295,0,0
orock,64,544,0019C56A,0,1,1,4294967295,0,0
orock,96,512,001F17AC,0,1,1,4294967295,0,0
orock,96,480,00243FA7,0,1,1,4294967295,0,0
orock,96,416,001C0CB9,0,1,1,4294967295,0,0
orock,96,480,0006BF5D,0,1,1,4294967295,0,0
orock,96,448,003ECE8B,0,1,1,4294967295,0,0
orock,96,544,000E1ED9,0,1,1,4294967295,0,0
orock,128,544,0011B85E,0,1,1,4294967295,0,0
orock,128,480,000BE7EB,0,1,1,4294967295,0,0
orock,128,448,000CFFEE,0,1,1,4294967295,0,0
orock,128,448,001F9599,0,1,1,4294967295,0,0
orock,128,448,001FD989,0,1,1,4294967295,0,0
orock,128,512,001018E3,0,1,1,4294967295,0,0
orock,128,416,002A1804,0,1,1,4294967295,0,0
orock,32,576,0037B994,0,1,1,4294967295,0,0
orock,0,448,0015697D,0,1,1,4294967295,0,0
orock,0,480,000E7887,0,1,1,4294967295,0,0
orock,0,512,00199247,0,1,1,4294967295,0,0
orock,0,544,002751D4,0,1,1,4294967295,0,0
orock,0,576,0027DA53,0,1,1,4294967295,0,0
orock,64,352,0022B22D,0,1,1,4294967295,0,0
orock,96,576,002CF408,0,1,1,4294967295,0,0
orock,64,576,00197E73,0,1,1,4294967295,0,0
orock,128,576,00070EC3,0,1,1,4294967295,0,0
oPlayer,320,416,000F7128,0,1,1,4294967295,0,0
