bg2,576,64,0,0,32,32,0,1,1,4294967295
bg2,576,32,0,0,32,32,0,1,1,4294967295
bg2,608,32,0,0,32,32,0,1,1,4294967295
bg2,768,32,0,0,32,32,0,1,1,4294967295
bg2,736,64,0,0,32,32,0,1,1,4294967295
bg2,768,64,0,0,32,32,0,1,1,4294967295
bg2,736,128,0,0,32,32,0,1,1,4294967295
bg2,736,96,0,0,32,32,0,1,1,4294967295
bg2,768,96,0,0,32,32,0,1,1,4294967295
bg2,608,128,0,0,32,32,0,1,1,4294967295
bg2,576,128,0,0,32,32,0,1,1,4294967295
bg2,576,160,0,0,32,32,0,1,1,4294967295
bg2,576,96,0,0,32,32,0,1,1,4294967295
bg2,608,96,0,0,32,32,0,1,1,4294967295
bg2,704,160,0,0,32,32,0,1,1,4294967295
bg2,672,192,0,0,32,32,0,1,1,4294967295
bg2,608,160,0,0,32,32,0,1,1,4294967295
bg2,576,224,0,0,32,32,0,1,1,4294967295
bg2,512,384,0,0,32,32,0,1,1,4294967295
bg1,736,0,0,0,32,32,0,1,1,4294967295
bg1,704,0,0,0,32,32,0,1,1,4294967295
bg1,672,0,0,0,32,32,0,1,1,4294967295
bg1,640,0,0,0,32,32,0,1,1,4294967295
bg1,640,32,0,0,32,32,0,1,1,4294967295
bg1,672,32,0,0,32,32,0,1,1,4294967295
bg1,704,32,0,0,32,32,0,1,1,4294967295
bg1,736,32,0,0,32,32,0,1,1,4294967295
bg1,768,32,0,0,32,32,0,1,1,4294967295
bg1,768,0,0,0,32,32,0,1,1,4294967295
bg1,704,64,0,0,32,32,0,1,1,4294967295
bg1,672,64,0,0,32,32,0,1,1,4294967295
bg1,640,64,0,0,32,32,0,1,1,4294967295
bg1,640,96,0,0,32,32,0,1,1,4294967295
bg1,672,96,0,0,32,32,0,1,1,4294967295
bg1,704,96,0,0,32,32,0,1,1,4294967295
bg1,672,128,0,0,32,32,0,1,1,4294967295
bg1,640,128,0,0,32,32,0,1,1,4294967295
bg1,640,160,0,0,32,32,0,1,1,4294967295
bg1,672,160,0,0,32,32,0,1,1,4294967295
bg1,704,128,0,0,32,32,0,1,1,4294967295
bg1,640,192,0,0,32,32,0,1,1,4294967295
bg1,608,192,0,0,32,32,0,1,1,4294967295
bg1,608,224,0,0,32,32,0,1,1,4294967295
bg1,640,224,0,0,32,32,0,1,1,4294967295
bg1,672,224,0,0,32,32,0,1,1,4294967295
bg1,640,256,0,0,32,32,0,1,1,4294967295
bg1,608,256,0,0,32,32,0,1,1,4294967295
bg1,608,288,0,0,32,32,0,1,1,4294967295
bg1,576,320,0,0,32,32,0,1,1,4294967295
bg1,544,320,0,0,32,32,0,1,1,4294967295
bg1,512,320,0,0,32,32,0,1,1,4294967295
bg1,512,352,0,0,32,32,0,1,1,4294967295
bg1,480,352,0,0,32,32,0,1,1,4294967295
bg1,480,384,0,0,32,32,0,1,1,4294967295
bg1,448,384,0,0,32,32,0,1,1,4294967295
bg1,416,384,0,0,32,32,0,1,1,4294967295
bg1,384,416,0,0,32,32,0,1,1,4294967295
bg1,352,416,0,0,32,32,0,1,1,4294967295
bg1,320,416,0,0,32,32,0,1,1,4294967295
bg1,320,448,0,0,32,32,0,1,1,4294967295
bg1,288,448,0,0,32,32,0,1,1,4294967295
bg1,288,480,0,0,32,32,0,1,1,4294967295
bg1,576,288,0,0,32,32,0,1,1,4294967295
bg1,544,288,0,0,32,32,0,1,1,4294967295
bg1,512,288,0,0,32,32,0,1,1,4294967295
bg1,480,320,0,0,32,32,0,1,1,4294967295
bg1,480,288,0,0,32,32,0,1,1,4294967295
bg1,544,256,0,0,32,32,0,1,1,4294967295
bg1,576,256,0,0,32,32,0,1,1,4294967295
bg1,448,320,0,0,32,32,0,1,1,4294967295
bg1,416,320,0,0,32,32,0,1,1,4294967295
bg1,416,352,0,0,32,32,0,1,1,4294967295
bg1,384,352,0,0,32,32,0,1,1,4294967295
bg1,352,384,0,0,32,32,0,1,1,4294967295
bg1,320,384,0,0,32,32,0,1,1,4294967295
bg1,288,416,0,0,32,32,0,1,1,4294967295
bg1,256,448,0,0,32,32,0,1,1,4294967295
bg1,224,480,0,0,32,32,0,1,1,4294967295
bg1,256,480,0,0,32,32,0,1,1,4294967295
bg1,384,384,0,0,32,32,0,1,1,4294967295
bg1,448,352,0,0,32,32,0,1,1,4294967295
bg2,448,160,0,0,32,32,0,1,1,4294967295
bg2,32,128,0,0,32,32,0,1,1,4294967295
bg2,576,192,0,0,32,32,0,1,1,4294967295
bg2,544,192,0,0,32,32,0,1,1,4294967295
bg2,512,192,0,0,32,32,0,1,1,4294967295
bg2,480,224,0,0,32,32,0,1,1,4294967295
bg2,448,224,0,0,32,32,0,1,1,4294967295
bg2,416,256,0,0,32,32,0,1,1,4294967295
bg2,448,256,0,0,32,32,0,1,1,4294967295
bg2,480,256,0,0,32,32,0,1,1,4294967295
bg2,512,256,0,0,32,32,0,1,1,4294967295
bg2,512,224,0,0,32,32,0,1,1,4294967295
bg2,544,224,0,0,32,32,0,1,1,4294967295
bg2,448,288,0,0,32,32,0,1,1,4294967295
bg2,416,288,0,0,32,32,0,1,1,4294967295
bg2,384,320,0,0,32,32,0,1,1,4294967295
bg2,352,320,0,0,32,32,0,1,1,4294967295
bg2,320,320,0,0,32,32,0,1,1,4294967295
bg2,320,352,0,0,32,32,0,1,1,4294967295
bg2,288,352,0,0,32,32,0,1,1,4294967295
bg2,288,384,0,0,32,32,0,1,1,4294967295
bg2,256,384,0,0,32,32,0,1,1,4294967295
bg2,224,384,0,0,32,32,0,1,1,4294967295
bg2,224,416,0,0,32,32,0,1,1,4294967295
bg2,192,416,0,0,32,32,0,1,1,4294967295
bg2,192,448,0,0,32,32,0,1,1,4294967295
bg2,160,448,0,0,32,32,0,1,1,4294967295
bg2,160,480,0,0,32,32,0,1,1,4294967295
bg2,128,480,0,0,32,32,0,1,1,4294967295
bg2,128,512,0,0,32,32,0,1,1,4294967295
bg2,352,352,0,0,32,32,0,1,1,4294967295
bg2,320,384,0,0,32,32,0,1,1,4294967295
bg2,256,416,0,0,32,32,0,1,1,4294967295
bg2,192,480,0,0,32,32,0,1,1,4294967295
bg2,768,192,0,0,32,32,0,1,1,4294967295
bg2,736,192,0,0,32,32,0,1,1,4294967295
bg2,736,160,0,0,32,32,0,1,1,4294967295
bg2,768,160,0,0,32,32,0,1,1,4294967295
bg2,768,128,0,0,32,32,0,1,1,4294967295
bg2,704,192,0,0,32,32,0,1,1,4294967295
bg2,704,224,0,0,32,32,0,1,1,4294967295
bg2,672,224,0,0,32,32,0,1,1,4294967295
bg2,672,256,0,0,32,32,0,1,1,4294967295
bg2,640,256,0,0,32,32,0,1,1,4294967295
bg2,640,288,0,0,32,32,0,1,1,4294967295
bg2,608,288,0,0,32,32,0,1,1,4294967295
bg2,608,320,0,0,32,32,0,1,1,4294967295
bg2,576,320,0,0,32,32,0,1,1,4294967295
bg2,576,352,0,0,32,32,0,1,1,4294967295
bg2,544,352,0,0,32,32,0,1,1,4294967295
bg2,544,384,0,0,32,32,0,1,1,4294967295
bg2,480,384,0,0,32,32,0,1,1,4294967295
bg2,480,416,0,0,32,32,0,1,1,4294967295
bg2,448,416,0,0,32,32,0,1,1,4294967295
bg2,448,384,0,0,32,32,0,1,1,4294967295
bg2,416,448,0,0,32,32,0,1,1,4294967295
bg2,384,448,0,0,32,32,0,1,1,4294967295
bg2,352,448,0,0,32,32,0,1,1,4294967295
bg2,352,480,0,0,32,32,0,1,1,4294967295
bg2,320,480,0,0,32,32,0,1,1,4294967295
bg2,288,480,0,0,32,32,0,1,1,4294967295
bg2,288,512,0,0,32,32,0,1,1,4294967295
bg2,256,512,0,0,32,32,0,1,1,4294967295
bg2,256,544,0,0,32,32,0,1,1,4294967295
bg2,224,448,0,0,32,32,0,1,1,4294967295
bg2,96,512,0,0,32,32,0,1,1,4294967295
bg2,96,544,0,0,32,32,0,1,1,4294967295
bg2,224,512,0,0,32,32,0,1,1,4294967295
bg2,192,512,0,0,32,32,0,1,1,4294967295
bg2,160,512,0,0,32,32,0,1,1,4294967295
bg2,160,544,0,0,32,32,0,1,1,4294967295
bg2,128,544,0,0,32,32,0,1,1,4294967295
bg2,96,576,0,0,32,32,0,1,1,4294967295
bg2,64,576,0,0,32,32,0,1,1,4294967295
bg2,128,576,0,0,32,32,0,1,1,4294967295
bg2,160,576,0,0,32,32,0,1,1,4294967295
bg2,192,576,0,0,32,32,0,1,1,4294967295
bg2,224,576,0,0,32,32,0,1,1,4294967295
bg2,64,544,0,0,32,32,0,1,1,4294967295
bg2,192,544,0,0,32,32,0,1,1,4294967295
bg2,224,544,0,0,32,32,0,1,1,4294967295
bg2,32,544,0,0,32,32,0,1,1,4294967295
bg2,0,544,0,0,32,32,0,1,1,4294967295
bg2,0,576,0,0,32,32,0,1,1,4294967295
bg2,32,576,0,0,32,32,0,1,1,4294967295
bg3,352,288,0,0,32,32,0,1,1,4294967295
bg3,288,320,0,0,32,32,0,1,1,4294967295
bg3,256,352,0,0,32,32,0,1,1,4294967295
bg3,224,352,0,0,32,32,0,1,1,4294967295
bg3,224,384,0,0,32,32,0,1,1,4294967295
bg3,192,384,0,0,32,32,0,1,1,4294967295
bg3,416,416,0,0,32,32,0,1,1,4294967295
bg3,576,224,0,0,32,32,0,1,1,4294967295
bg2,480,160,0,0,32,32,0,1,1,4294967295
bg2,448,192,0,0,32,32,0,1,1,4294967295
bg2,416,192,0,0,32,32,0,1,1,4294967295
bg2,416,224,0,0,32,32,0,1,1,4294967295
bg2,384,224,0,0,32,32,0,1,1,4294967295
bg2,352,256,0,0,32,32,0,1,1,4294967295
bg2,352,288,0,0,32,32,0,1,1,4294967295
bg2,320,288,0,0,32,32,0,1,1,4294967295
bg2,384,256,0,0,32,32,0,1,1,4294967295
bg2,384,288,0,0,32,32,0,1,1,4294967295
bg2,480,192,0,0,32,32,0,1,1,4294967295
bg2,512,160,0,0,32,32,0,1,1,4294967295
bg2,544,160,0,0,32,32,0,1,1,4294967295
bg2,544,128,0,0,32,32,0,1,1,4294967295
bg2,512,128,0,0,32,32,0,1,1,4294967295
bg2,512,96,0,0,32,32,0,1,1,4294967295
bg2,544,96,0,0,32,32,0,1,1,4294967295
bg2,544,64,0,0,32,32,0,1,1,4294967295
bg2,480,128,0,0,32,32,0,1,1,4294967295
bg2,384,192,0,0,32,32,0,1,1,4294967295
bg2,416,160,0,0,32,32,0,1,1,4294967295
bg2,448,128,0,0,32,32,0,1,1,4294967295
bg2,448,96,0,0,32,32,0,1,1,4294967295
bg2,480,96,0,0,32,32,0,1,1,4294967295
bg2,480,64,0,0,32,32,0,1,1,4294967295
bg2,512,64,0,0,32,32,0,1,1,4294967295
bg2,320,256,0,0,32,32,0,1,1,4294967295
bg2,352,224,0,0,32,32,0,1,1,4294967295
bg2,384,160,0,0,32,32,0,1,1,4294967295
bg2,416,128,0,0,32,32,0,1,1,4294967295
bg2,352,192,0,0,32,32,0,1,1,4294967295
bg2,320,224,0,0,32,32,0,1,1,4294967295
bg2,288,256,0,0,32,32,0,1,1,4294967295
bg2,256,256,0,0,32,32,0,1,1,4294967295
bg2,256,288,0,0,32,32,0,1,1,4294967295
bg2,288,224,0,0,32,32,0,1,1,4294967295
bg2,320,192,0,0,32,32,0,1,1,4294967295
bg2,352,160,0,0,32,32,0,1,1,4294967295
bg2,384,128,0,0,32,32,0,1,1,4294967295
bg2,288,288,0,0,32,32,0,1,1,4294967295
bg2,736,320,0,0,32,32,0,1,1,4294967295
bg2,736,352,0,0,32,32,0,1,1,4294967295
bg2,704,352,0,0,32,32,0,1,1,4294967295
bg2,672,384,0,0,32,32,0,1,1,4294967295
bg2,640,384,0,0,32,32,0,1,1,4294967295
bg2,640,416,0,0,32,32,0,1,1,4294967295
bg2,768,320,0,0,32,32,0,1,1,4294967295
bg2,608,416,0,0,32,32,0,1,1,4294967295
bg2,608,384,0,0,32,32,0,1,1,4294967295
bg2,640,352,0,0,32,32,0,1,1,4294967295
bg2,672,320,0,0,32,32,0,1,1,4294967295
bg2,672,352,0,0,32,32,0,1,1,4294967295
bg2,576,416,0,0,32,32,0,1,1,4294967295
bg2,544,448,0,0,32,32,0,1,1,4294967295
bg2,512,448,0,0,32,32,0,1,1,4294967295
bg2,512,480,0,0,32,32,0,1,1,4294967295
bg2,544,416,0,0,32,32,0,1,1,4294967295
bg2,576,384,0,0,32,32,0,1,1,4294967295
bg2,608,352,0,0,32,32,0,1,1,4294967295
bg2,512,416,0,0,32,32,0,1,1,4294967295
bg2,480,448,0,0,32,32,0,1,1,4294967295
bg2,448,448,0,0,32,32,0,1,1,4294967295
